No,Surname,Other Names,County Code,County Name,Constituency Code,Constituency Name,Ward Code,Ward Name,Party Code,Political Party Name,Abbrv,Notes
5273,William Rotich,William Rotich,24,West Pokot,132,Pokot South,658,Batei,67,Maendeleo Chap Chap Party,MCCP,
5274,Michael Lokite,Michael Lokite,24,West Pokot,132,Pokot South,658,Batei,29,National Rainbow Coalition,NARC,
5275,Benjamin Kibet,Benjamin Kibet,24,West Pokot,132,Pokot South,659,Lelan,67,Maendeleo Chap Chap Party,MCCP,
5276,James Kapeli,James Kapeli,24,West Pokot,132,Pokot South,659,Lelan,36,Chama Cha Uzalendo,CCU,
5277,Yarakii Lotuw,Yarakii Lotuw,24,West Pokot,132,Pokot South,659,Lelan,67,Maendeleo Chap Chap Party,MCCP,
5278,Patricia Chepchumba,Patricia Chepchumba,24,West Pokot,132,Pokot South,659,Lelan,2,The National Vision Party,NVP,
5279,"Dennis William
Kapchok","Dennis William
Kapchok",24,West Pokot,132,Pokot South,659,Lelan,42,Shirikisho Party of Kenya,SPK,
5280,Johnson Lokato,Johnson Lokato,24,West Pokot,132,Pokot South,659,Lelan,IND,Independent,IND,
5281,Samwel Timtim,Samwel Timtim,24,West Pokot,132,Pokot South,660,Tapach,42,Shirikisho Party of Kenya,SPK,
5282,Thomas Cheleken,Thomas Cheleken,24,West Pokot,132,Pokot South,660,Tapach,36,Chama Cha Uzalendo,CCU,
5283,Christopher J,Christopher J,25,Samburu,133,Samburu West,661,Lodokejek,IND,Independent,IND,
5284,Joseph Mureibie,Joseph Mureibie,25,Samburu,133,Samburu West,661,Lodokejek,75,Empowerment and Liberation Party,ELP,
5285,Jeremiah,Jeremiah,25,Samburu,133,Samburu West,661,Lodokejek,29,National Rainbow Coalition,NARC,
5286,Jerias,Jerias,25,Samburu,133,Samburu West,661,Lodokejek,36,Chama Cha Uzalendo,CCU,
5287,Leretin,Leretin,25,Samburu,133,Samburu West,661,Lodokejek,59,Roots Party of Kenya,RPK,
5288,Daniel,Daniel,25,Samburu,133,Samburu West,661,Lodokejek,42,Shirikisho Party of Kenya,SPK,
5289,Emmanuel Ngunini,Emmanuel Ngunini,25,Samburu,133,Samburu West,662,Suguta Marmar,68,Democratic Congress,DC,
5290,Koileken James,Koileken James,25,Samburu,133,Samburu West,662,Suguta Marmar,42,Shirikisho Party of Kenya,SPK,
5291,Jackson,Jackson,25,Samburu,133,Samburu West,662,Suguta Marmar,29,National Rainbow Coalition,NARC,
5292,Benjamin Maruate,Benjamin Maruate,25,Samburu,133,Samburu West,662,Suguta Marmar,75,Empowerment and Liberation Party,ELP,
5293,Lesoipa Shadrack,Lesoipa Shadrack,25,Samburu,133,Samburu West,662,Suguta Marmar,36,Chama Cha Uzalendo,CCU,
5294,Lengerded Anisa,Lengerded Anisa,25,Samburu,133,Samburu West,662,Suguta Marmar,19,Kenya Social Congress,KSC,
5295,David Lenakula,David Lenakula,25,Samburu,133,Samburu West,662,Suguta Marmar,59,Roots Party of Kenya,RPK,
5296,Mapel,Mapel,25,Samburu,133,Samburu West,663,Maralal,17,Agano Party,AGANO,
5297,Fred Kanyiri,Fred Kanyiri,25,Samburu,133,Samburu West,663,Maralal,68,Democratic Congress,DC,
5298,Emily Silipan,Emily Silipan,25,Samburu,133,Samburu West,663,Maralal,29,National Rainbow Coalition,NARC,
5299,Brian Sayanga,Brian Sayanga,25,Samburu,133,Samburu West,663,Maralal,19,Kenya Social Congress,KSC,
5300,Daniel Leyola,Daniel Leyola,25,Samburu,133,Samburu West,663,Maralal,36,Chama Cha Uzalendo,CCU,
5301,Lmambion,Lmambion,25,Samburu,133,Samburu West,663,Maralal,15,Party for Development and Reform,PDR,
5302,Elly Stephen,Elly Stephen,25,Samburu,133,Samburu West,663,Maralal,42,Shirikisho Party of Kenya,SPK,
5303,Joseph Lekoren,Joseph Lekoren,25,Samburu,133,Samburu West,663,Maralal,59,Roots Party of Kenya,RPK,
5304,Margeret Wambui,Margeret Wambui,25,Samburu,133,Samburu West,663,Maralal,67,Maendeleo Chap Chap Party,MCCP,
5305,Kennedy,Kennedy,25,Samburu,133,Samburu West,663,Maralal,76,Thirdway Alliance Kenya,TAK,
5306,Adamson L,Adamson L,25,Samburu,133,Samburu West,664,Loosuk,36,Chama Cha Uzalendo,CCU,
5307,Elijah Basbas,Elijah Basbas,25,Samburu,133,Samburu West,664,Loosuk,42,Shirikisho Party of Kenya,SPK,
5308,Samson,Samson,25,Samburu,133,Samburu West,664,Loosuk,59,Roots Party of Kenya,RPK,
5309,Phelix Caunda,Phelix Caunda,25,Samburu,133,Samburu West,664,Loosuk,29,National Rainbow Coalition,NARC,
5310,Duncan M Saidimu,Duncan M Saidimu,25,Samburu,133,Samburu West,664,Loosuk,15,Party for Development and Reform,PDR,
5311,Lajimas Francis,Lajimas Francis,25,Samburu,133,Samburu West,664,Loosuk,19,Kenya Social Congress,KSC,
5312,Isabela,Isabela,25,Samburu,133,Samburu West,665,Poro,68,Democratic Congress,DC,
5313,Josphat Jumani,Josphat Jumani,25,Samburu,133,Samburu West,665,Poro,IND,Independent,IND,
5314,Antony,Antony,25,Samburu,133,Samburu West,665,Poro,59,Roots Party of Kenya,RPK,
5315,Kassiano David,Kassiano David,25,Samburu,133,Samburu West,665,Poro,67,Maendeleo Chap Chap Party,MCCP,
5316,Isaac Nicky,Isaac Nicky,25,Samburu,133,Samburu West,665,Poro,IND,Independent,IND,
5317,Julius,Julius,25,Samburu,133,Samburu West,665,Poro,13,Democratic Party of Kenya,DP,
5318,Joseph Koris,Joseph Koris,25,Samburu,133,Samburu West,665,Poro,42,Shirikisho Party of Kenya,SPK,
5319,Lazaro,Lazaro,25,Samburu,133,Samburu West,665,Poro,36,Chama Cha Uzalendo,CCU,
5320,Moses,Moses,25,Samburu,134,Samburu North,666,El-Barta,19,Kenya Social Congress,KSC,
5321,Romanos Allan,Romanos Allan,25,Samburu,134,Samburu North,666,El-Barta,67,Maendeleo Chap Chap Party,MCCP,
5322,Gabriel Lpereren,Gabriel Lpereren,25,Samburu,134,Samburu North,666,El-Barta,68,Democratic Congress,DC,
5323,Peter L,Peter L,25,Samburu,134,Samburu North,666,El-Barta,36,Chama Cha Uzalendo,CCU,
5324,Edapal Daniel,Edapal Daniel,25,Samburu,134,Samburu North,666,El-Barta,42,Shirikisho Party of Kenya,SPK,
5325,Lokorio Lomuria,Lokorio Lomuria,25,Samburu,134,Samburu North,667,Nachola,19,Kenya Social Congress,KSC,
5326,Erupe Joseph,Erupe Joseph,25,Samburu,134,Samburu North,667,Nachola,42,Shirikisho Party of Kenya,SPK,
5327,Erupe L,Erupe L,25,Samburu,134,Samburu North,667,Nachola,67,Maendeleo Chap Chap Party,MCCP,
5328,Gabriel Geem,Gabriel Geem,25,Samburu,134,Samburu North,667,Nachola,29,National Rainbow Coalition,NARC,
5329,Joseph Achuka,Joseph Achuka,25,Samburu,134,Samburu North,667,Nachola,IND,Independent,IND,
5330,Lawrence Sebastian,Lawrence Sebastian,25,Samburu,134,Samburu North,667,Nachola,36,Chama Cha Uzalendo,CCU,
5331,Jackson Mbunda,Jackson Mbunda,25,Samburu,134,Samburu North,667,Nachola,72,Movement for Democracy and Growth,MDG,
5332,Thomas,Thomas,25,Samburu,134,Samburu North,668,Ndoto,59,Roots Party of Kenya,RPK,
5333,Jeniffer,Jeniffer,25,Samburu,134,Samburu North,668,Ndoto,42,Shirikisho Party of Kenya,SPK,
5334,Raisy Ahamed,Raisy Ahamed,25,Samburu,134,Samburu North,668,Ndoto,36,Chama Cha Uzalendo,CCU,
5335,Gabriel Lekiman,Gabriel Lekiman,25,Samburu,134,Samburu North,668,Ndoto,75,Empowerment and Liberation Party,ELP,
5336,Eripon Lodukae,Eripon Lodukae,25,Samburu,134,Samburu North,669,Nyiro,68,Democratic Congress,DC,
5337,Emuria,Emuria,25,Samburu,134,Samburu North,669,Nyiro,75,Empowerment and Liberation Party,ELP,
5338,George Parkoren,George Parkoren,25,Samburu,134,Samburu North,669,Nyiro,15,Party for Development and Reform,PDR,
5339,Maura Lekuram,Maura Lekuram,25,Samburu,134,Samburu North,669,Nyiro,36,Chama Cha Uzalendo,CCU,
5340,Lepulelei Raphael,Lepulelei Raphael,25,Samburu,134,Samburu North,669,Nyiro,42,Shirikisho Party of Kenya,SPK,
5341,Eliat Fredrick,Eliat Fredrick,25,Samburu,134,Samburu North,669,Nyiro,67,Maendeleo Chap Chap Party,MCCP,
5342,Letuke,Letuke,25,Samburu,134,Samburu North,669,Nyiro,29,National Rainbow Coalition,NARC,
5343,Cyprian,Cyprian,25,Samburu,134,Samburu North,670,Angata Nanyokie,29,National Rainbow Coalition,NARC,
5344,Paul Lesieur,Paul Lesieur,25,Samburu,134,Samburu North,670,Angata Nanyokie,19,Kenya Social Congress,KSC,
5345,Samson,Samson,25,Samburu,134,Samburu North,670,Angata Nanyokie,68,Democratic Congress,DC,
5346,Kain,Kain,25,Samburu,134,Samburu North,670,Angata Nanyokie,36,Chama Cha Uzalendo,CCU,
5347,Paul Husima,Paul Husima,25,Samburu,134,Samburu North,670,Angata Nanyokie,IND,Independent,IND,
5348,Letoluai,Letoluai,25,Samburu,134,Samburu North,670,Angata Nanyokie,42,Shirikisho Party of Kenya,SPK,
5349,John Lepil,John Lepil,25,Samburu,134,Samburu North,670,Angata Nanyokie,59,Roots Party of Kenya,RPK,
5350,Patrick,Patrick,25,Samburu,134,Samburu North,671,Baawa,29,National Rainbow Coalition,NARC,
5351,Jeremiah L,Jeremiah L,25,Samburu,134,Samburu North,671,Baawa,19,Kenya Social Congress,KSC,
5352,Pius Leyaro,Pius Leyaro,25,Samburu,134,Samburu North,671,Baawa,36,Chama Cha Uzalendo,CCU,
5353,Nicholas,Nicholas,25,Samburu,134,Samburu North,671,Baawa,42,Shirikisho Party of Kenya,SPK,
5354,"Cletuyia Kuruai
Samwel","Cletuyia Kuruai
Samwel",25,Samburu,135,Samburu East,672,Waso,IND,Independent,IND,
5355,Lesiamito M,Lesiamito M,25,Samburu,135,Samburu East,672,Waso,IND,Independent,IND,
5356,Raphael,Raphael,25,Samburu,135,Samburu East,672,Waso,IND,Independent,IND,
5357,John Lauti,John Lauti,25,Samburu,135,Samburu East,672,Waso,36,Chama Cha Uzalendo,CCU,
5358,Mary,Mary,25,Samburu,135,Samburu East,672,Waso,42,Shirikisho Party of Kenya,SPK,
5359,Fabian David,Fabian David,25,Samburu,135,Samburu East,672,Waso,67,Maendeleo Chap Chap Party,MCCP,
5360,Moses Laraya,Moses Laraya,25,Samburu,135,Samburu East,672,Waso,29,National Rainbow Coalition,NARC,
5361,Ikale Moreschi,Ikale Moreschi,25,Samburu,135,Samburu East,672,Waso,67,Maendeleo Chap Chap Party,MCCP,
5362,Ekutan Wonyang,Ekutan Wonyang,25,Samburu,135,Samburu East,672,Waso,19,Kenya Social Congress,KSC,
5363,Leitore,Leitore,25,Samburu,135,Samburu East,673,Wamba West,68,Democratic Congress,DC,
5364,Jonathan,Jonathan,25,Samburu,135,Samburu East,673,Wamba West,15,Party for Development and Reform,PDR,
5365,Francis Ltrisen,Francis Ltrisen,25,Samburu,135,Samburu East,673,Wamba West,67,Maendeleo Chap Chap Party,MCCP,
5366,Symon,Symon,25,Samburu,135,Samburu East,673,Wamba West,42,Shirikisho Party of Kenya,SPK,
5367,Risto Odesa,Risto Odesa,25,Samburu,135,Samburu East,673,Wamba West,36,Chama Cha Uzalendo,CCU,
5368,Lucas Siriman,Lucas Siriman,25,Samburu,135,Samburu East,674,Wamba East,42,Shirikisho Party of Kenya,SPK,
5369,Layan Jackson,Layan Jackson,25,Samburu,135,Samburu East,674,Wamba East,36,Chama Cha Uzalendo,CCU,
5370,Dickson,Dickson,25,Samburu,135,Samburu East,674,Wamba East,IND,Independent,IND,
5371,Sarah,Sarah,25,Samburu,135,Samburu East,674,Wamba East,19,Kenya Social Congress,KSC,
5372,Job,Job,25,Samburu,135,Samburu East,674,Wamba East,67,Maendeleo Chap Chap Party,MCCP,
5373,Lentukunye,Lentukunye,25,Samburu,135,Samburu East,675,Wamba North,36,Chama Cha Uzalendo,CCU,
5374,Ambrose Ltaisan,Ambrose Ltaisan,25,Samburu,135,Samburu East,675,Wamba North,42,Shirikisho Party of Kenya,SPK,
5375,Stephen Lelesengei,Stephen Lelesengei,25,Samburu,135,Samburu East,675,Wamba North,29,National Rainbow Coalition,NARC,
5376,Joseph Odanga,Joseph Odanga,26,Trans Nzoia,136,Kwanza,676,Kapomboi,IND,Independent,IND,
5377,Shadrack Maikuma,Shadrack Maikuma,26,Trans Nzoia,136,Kwanza,676,Kapomboi,IND,Independent,IND,
5378,Charles Nyongesa,Charles Nyongesa,26,Trans Nzoia,136,Kwanza,676,Kapomboi,29,National Rainbow Coalition,NARC,
5379,"Ben Wanjala
Wanyonyi","Ben Wanjala
Wanyonyi",26,Trans Nzoia,136,Kwanza,676,Kapomboi,31,Kenya Patriots Party,KPP,
5380,Maulid Salim,Maulid Salim,26,Trans Nzoia,136,Kwanza,676,Kapomboi,IND,Independent,IND,
5381,Stanley Barasa,Stanley Barasa,26,Trans Nzoia,136,Kwanza,676,Kapomboi,75,Empowerment and Liberation Party,ELP,
5382,John Matala,John Matala,26,Trans Nzoia,136,Kwanza,676,Kapomboi,56,Forum for Republican Democracy,FORD,
5383,Magdalyne Chemtai,Magdalyne Chemtai,26,Trans Nzoia,136,Kwanza,676,Kapomboi,36,Chama Cha Uzalendo,CCU,
5384,Godricks Kitui,Godricks Kitui,26,Trans Nzoia,136,Kwanza,676,Kapomboi,IND,Independent,IND,
5385,Simon Liani,Simon Liani,26,Trans Nzoia,136,Kwanza,676,Kapomboi,62,Amani National Congress,ANC,
5386,Henry Mugamanji,Henry Mugamanji,26,Trans Nzoia,136,Kwanza,677,Kwanza,67,Maendeleo Chap Chap Party,MCCP,
5387,Gabriel Wafula,Gabriel Wafula,26,Trans Nzoia,136,Kwanza,677,Kwanza,29,National Rainbow Coalition,NARC,
5388,Moses Wele,Moses Wele,26,Trans Nzoia,136,Kwanza,677,Kwanza,7,Party of Independent Candidates of Kenya,PICK,
5389,Jacob Imwana,Jacob Imwana,26,Trans Nzoia,136,Kwanza,677,Kwanza,56,Forum for Republican Democracy,FORD,
5390,Emmanuel Toroitich,Emmanuel Toroitich,26,Trans Nzoia,136,Kwanza,677,Kwanza,IND,Independent,IND,
5391,Geoffrey,Geoffrey,26,Trans Nzoia,136,Kwanza,677,Kwanza,IND,Independent,IND,
5392,Fredrick Wafula,Fredrick Wafula,26,Trans Nzoia,136,Kwanza,677,Kwanza,IND,Independent,IND,
5393,John Ichenihi,John Ichenihi,26,Trans Nzoia,136,Kwanza,677,Kwanza,IND,Independent,IND,
5394,Sarah Nekesa Simiyu,Sarah Nekesa Simiyu,26,Trans Nzoia,136,Kwanza,677,Kwanza,IND,Independent,IND,
5395,James Barasa,James Barasa,26,Trans Nzoia,136,Kwanza,677,Kwanza,36,Chama Cha Uzalendo,CCU,
5396,Pius Kenani,Pius Kenani,26,Trans Nzoia,136,Kwanza,677,Kwanza,71,National Liberal Party,NLP,
5397,Samuel Mwangi,Samuel Mwangi,26,Trans Nzoia,136,Kwanza,677,Kwanza,IND,Independent,IND,
5398,Muhila Sammy,Muhila Sammy,26,Trans Nzoia,136,Kwanza,677,Kwanza,IND,Independent,IND,
5399,Agostino Ochuna,Agostino Ochuna,26,Trans Nzoia,136,Kwanza,677,Kwanza,IND,Independent,IND,
5400,Kelvin Wangila,Kelvin Wangila,26,Trans Nzoia,136,Kwanza,677,Kwanza,67,Maendeleo Chap Chap Party,MCCP,
5401,Peter Wekesa,Peter Wekesa,26,Trans Nzoia,136,Kwanza,677,Kwanza,IND,Independent,IND,
5402,John Wafula,John Wafula,26,Trans Nzoia,136,Kwanza,677,Kwanza,IND,Independent,IND,
5403,David Simiyu,David Simiyu,26,Trans Nzoia,136,Kwanza,677,Kwanza,75,Empowerment and Liberation Party,ELP,
5404,Kennedy Nyongesa,Kennedy Nyongesa,26,Trans Nzoia,136,Kwanza,677,Kwanza,31,Kenya Patriots Party,KPP,
5405,Leonidas Moraa,Leonidas Moraa,26,Trans Nzoia,136,Kwanza,678,Keiyo,29,National Rainbow Coalition,NARC,
5406,Gregory Simiyu,Gregory Simiyu,26,Trans Nzoia,136,Kwanza,678,Keiyo,75,Empowerment and Liberation Party,ELP,
5407,Ruth Alibisa,Ruth Alibisa,26,Trans Nzoia,136,Kwanza,678,Keiyo,42,Shirikisho Party of Kenya,SPK,
5408,Emmanuel Waswa,Emmanuel Waswa,26,Trans Nzoia,136,Kwanza,678,Keiyo,31,Kenya Patriots Party,KPP,
5409,Joseph Wanjala,Joseph Wanjala,26,Trans Nzoia,136,Kwanza,678,Keiyo,36,Chama Cha Uzalendo,CCU,
5410,Beridah Nasikana,Beridah Nasikana,26,Trans Nzoia,136,Kwanza,678,Keiyo,13,Democratic Party of Kenya,DP,
5411,Emanuel Nyongesa,Emanuel Nyongesa,26,Trans Nzoia,136,Kwanza,678,Keiyo,IND,Independent,IND,
5412,Billow Maalim,Billow Maalim,26,Trans Nzoia,136,Kwanza,679,Bidii,75,Empowerment and Liberation Party,ELP,
5413,James Mwangi,James Mwangi,26,Trans Nzoia,136,Kwanza,679,Bidii,IND,Independent,IND,
5414,Abdilahi Abdi,Abdilahi Abdi,26,Trans Nzoia,136,Kwanza,679,Bidii,29,National Rainbow Coalition,NARC,
5415,Everlyne Nanajala,Everlyne Nanajala,26,Trans Nzoia,136,Kwanza,679,Bidii,IND,Independent,IND,
5416,Stephen Kangethe,Stephen Kangethe,26,Trans Nzoia,136,Kwanza,679,Bidii,IND,Independent,IND,
5417,Josphat Njenga,Josphat Njenga,26,Trans Nzoia,136,Kwanza,679,Bidii,42,Shirikisho Party of Kenya,SPK,
5418,Peter Murage,Peter Murage,26,Trans Nzoia,136,Kwanza,679,Bidii,67,Maendeleo Chap Chap Party,MCCP,
5419,Francisca Ingumba,Francisca Ingumba,26,Trans Nzoia,136,Kwanza,679,Bidii,31,Kenya Patriots Party,KPP,
5420,Steve Ashihundu,Steve Ashihundu,26,Trans Nzoia,136,Kwanza,679,Bidii,7,Party of Independent Candidates of Kenya,PICK,
5421,Charles Ehenzo,Charles Ehenzo,26,Trans Nzoia,136,Kwanza,679,Bidii,67,Maendeleo Chap Chap Party,MCCP,
5422,Stephen Kioge,Stephen Kioge,26,Trans Nzoia,136,Kwanza,679,Bidii,IND,Independent,IND,
5423,Joseph Khisa,Joseph Khisa,26,Trans Nzoia,136,Kwanza,679,Bidii,IND,Independent,IND,
5424,Edinah Chepkoech,Edinah Chepkoech,26,Trans Nzoia,136,Kwanza,679,Bidii,IND,Independent,IND,
5425,Peter Wabomba,Peter Wabomba,26,Trans Nzoia,136,Kwanza,679,Bidii,36,Chama Cha Uzalendo,CCU,
5426,Stanley Chege,Stanley Chege,26,Trans Nzoia,136,Kwanza,679,Bidii,56,Forum for Republican Democracy,FORD,
5427,Silas Wafula,Silas Wafula,26,Trans Nzoia,137,Endebess,680,Chepchoina,42,Shirikisho Party of Kenya,SPK,
5428,Peter Barasa,Peter Barasa,26,Trans Nzoia,137,Endebess,680,Chepchoina,67,Maendeleo Chap Chap Party,MCCP,
5429,Evans Kirui,Evans Kirui,26,Trans Nzoia,137,Endebess,680,Chepchoina,36,Chama Cha Uzalendo,CCU,
5430,Okumu Simiyu,Okumu Simiyu,26,Trans Nzoia,137,Endebess,680,Chepchoina,31,Kenya Patriots Party,KPP,
5431,Immanuel,Immanuel,26,Trans Nzoia,137,Endebess,680,Chepchoina,IND,Independent,IND,
5432,Joseph Epeyion,Joseph Epeyion,26,Trans Nzoia,137,Endebess,680,Chepchoina,29,National Rainbow Coalition,NARC,
5433,Isaac Kimutai,Isaac Kimutai,26,Trans Nzoia,137,Endebess,680,Chepchoina,75,Empowerment and Liberation Party,ELP,
5434,Andrew Kiptoo,Andrew Kiptoo,26,Trans Nzoia,137,Endebess,680,Chepchoina,IND,Independent,IND,
5435,George Mukhwana,George Mukhwana,26,Trans Nzoia,137,Endebess,680,Chepchoina,IND,Independent,IND,
5436,Kamau Elijah,Kamau Elijah,26,Trans Nzoia,137,Endebess,680,Chepchoina,13,Democratic Party of Kenya,DP,
5437,Patrick Ngeywa,Patrick Ngeywa,26,Trans Nzoia,137,Endebess,681,Endebess,36,Chama Cha Uzalendo,CCU,
5438,Cosmas Wasike,Cosmas Wasike,26,Trans Nzoia,137,Endebess,681,Endebess,31,Kenya Patriots Party,KPP,
5439,Cleophas Wanjala,Cleophas Wanjala,26,Trans Nzoia,137,Endebess,681,Endebess,29,National Rainbow Coalition,NARC,
5440,Sammy Kibet,Sammy Kibet,26,Trans Nzoia,137,Endebess,682,Matumbei,36,Chama Cha Uzalendo,CCU,
5441,Wakhulia Paul,Wakhulia Paul,26,Trans Nzoia,137,Endebess,682,Matumbei,31,Kenya Patriots Party,KPP,
5442,Stephen Simatwo,Stephen Simatwo,26,Trans Nzoia,137,Endebess,682,Matumbei,67,Maendeleo Chap Chap Party,MCCP,
5443,Susan Adhiambo,Susan Adhiambo,26,Trans Nzoia,137,Endebess,682,Matumbei,29,National Rainbow Coalition,NARC,
5444,Peter Kiplangat,Peter Kiplangat,26,Trans Nzoia,138,Saboti,683,Kinyoro,67,Maendeleo Chap Chap Party,MCCP,
5445,Moses Kipnusu,Moses Kipnusu,26,Trans Nzoia,138,Saboti,683,Kinyoro,56,Forum for Republican Democracy,FORD,
5446,Castro Wanjala,Castro Wanjala,26,Trans Nzoia,138,Saboti,683,Kinyoro,62,Amani National Congress,ANC,
5447,Cheshari Lawrence,Cheshari Lawrence,26,Trans Nzoia,138,Saboti,683,Kinyoro,36,Chama Cha Uzalendo,CCU,
5448,Martin Wamalwa,Martin Wamalwa,26,Trans Nzoia,138,Saboti,683,Kinyoro,IND,Independent,IND,
5449,Anton Okulwa,Anton Okulwa,26,Trans Nzoia,138,Saboti,683,Kinyoro,IND,Independent,IND,
5450,Gilbert Kitiyo,Gilbert Kitiyo,26,Trans Nzoia,138,Saboti,683,Kinyoro,2,The National Vision Party,NVP,
5451,Stephen Maiko,Stephen Maiko,26,Trans Nzoia,138,Saboti,683,Kinyoro,75,Empowerment and Liberation Party,ELP,
5452,Patrick Kiptoo,Patrick Kiptoo,26,Trans Nzoia,138,Saboti,683,Kinyoro,IND,Independent,IND,
5453,Isaac Malinga,Isaac Malinga,26,Trans Nzoia,138,Saboti,683,Kinyoro,42,Shirikisho Party of Kenya,SPK,
5454,Robinson Wamalwa,Robinson Wamalwa,26,Trans Nzoia,138,Saboti,683,Kinyoro,IND,Independent,IND,
5455,Moses Nakitare,Moses Nakitare,26,Trans Nzoia,138,Saboti,683,Kinyoro,31,Kenya Patriots Party,KPP,
5456,Edwin Magilefa,Edwin Magilefa,26,Trans Nzoia,138,Saboti,683,Kinyoro,TEST2017,Test Party,TEST,
5457,George Otieno,George Otieno,26,Trans Nzoia,138,Saboti,684,Matisi,36,Chama Cha Uzalendo,CCU,
5458,Alice Khisa,Alice Khisa,26,Trans Nzoia,138,Saboti,684,Matisi,IND,Independent,IND,
5459,Samuel Aimun,Samuel Aimun,26,Trans Nzoia,138,Saboti,684,Matisi,76,Thirdway Alliance Kenya,TAK,
5460,Awuor Nyamwaya,Awuor Nyamwaya,26,Trans Nzoia,138,Saboti,684,Matisi,29,National Rainbow Coalition,NARC,
5461,John Wanyonyi,John Wanyonyi,26,Trans Nzoia,138,Saboti,684,Matisi,31,Kenya Patriots Party,KPP,
5462,"Samuel Onderi
Onwong'a","Samuel Onderi
Onwong'a",26,Trans Nzoia,138,Saboti,684,Matisi,42,Shirikisho Party of Kenya,SPK,
5463,Obed Mwale,Obed Mwale,26,Trans Nzoia,138,Saboti,684,Matisi,75,Empowerment and Liberation Party,ELP,
5464,Joyce Engesha,Joyce Engesha,26,Trans Nzoia,138,Saboti,684,Matisi,49,Federal Party of Kenya,FPK,
5465,Martha Ndulu,Martha Ndulu,26,Trans Nzoia,138,Saboti,684,Matisi,15,Party for Development and Reform,PDR,
5466,Ronald Matui,Ronald Matui,26,Trans Nzoia,138,Saboti,684,Matisi,56,Forum for Republican Democracy,FORD,
5467,Michael Tiemeri,Michael Tiemeri,26,Trans Nzoia,138,Saboti,684,Matisi,IND,Independent,IND,
5468,Joseph Juma,Joseph Juma,26,Trans Nzoia,138,Saboti,684,Matisi,IND,Independent,IND,
5469,Edward Kavera,Edward Kavera,26,Trans Nzoia,138,Saboti,684,Matisi,IND,Independent,IND,
5470,Milton Simiyu,Milton Simiyu,26,Trans Nzoia,138,Saboti,684,Matisi,71,National Liberal Party,NLP,
5471,Michael Wafula,Michael Wafula,26,Trans Nzoia,138,Saboti,684,Matisi,62,Amani National Congress,ANC,
5472,Alan Simiyu,Alan Simiyu,26,Trans Nzoia,138,Saboti,685,Tuwani,IND,Independent,IND,
5473,Charles Ondoro,Charles Ondoro,26,Trans Nzoia,138,Saboti,685,Tuwani,75,Empowerment and Liberation Party,ELP,
5474,Benson Masika,Benson Masika,26,Trans Nzoia,138,Saboti,685,Tuwani,31,Kenya Patriots Party,KPP,
5475,Job Haron,Job Haron,26,Trans Nzoia,138,Saboti,685,Tuwani,42,Shirikisho Party of Kenya,SPK,
5476,Lydia Kanzine,Lydia Kanzine,26,Trans Nzoia,138,Saboti,685,Tuwani,IND,Independent,IND,
5477,Samuel Shivambo,Samuel Shivambo,26,Trans Nzoia,138,Saboti,685,Tuwani,67,Maendeleo Chap Chap Party,MCCP,
5478,Sylvester Odhiambo,Sylvester Odhiambo,26,Trans Nzoia,138,Saboti,685,Tuwani,7,Party of Independent Candidates of Kenya,PICK,
5479,Violet Kavere,Violet Kavere,26,Trans Nzoia,138,Saboti,685,Tuwani,IND,Independent,IND,
5480,Merceline Maghema,Merceline Maghema,26,Trans Nzoia,138,Saboti,685,Tuwani,15,Party for Development and Reform,PDR,
5481,Christopher,Christopher,26,Trans Nzoia,138,Saboti,685,Tuwani,29,National Rainbow Coalition,NARC,
5482,"Josphat Amunga
Baraza","Josphat Amunga
Baraza",26,Trans Nzoia,138,Saboti,685,Tuwani,IND,Independent,IND,
5483,Bernard,Bernard,26,Trans Nzoia,138,Saboti,685,Tuwani,36,Chama Cha Uzalendo,CCU,
5484,James Gechui,James Gechui,26,Trans Nzoia,138,Saboti,685,Tuwani,IND,Independent,IND,
5485,John Walubengo,John Walubengo,26,Trans Nzoia,138,Saboti,685,Tuwani,74,Ukweli Party,UP,
5486,Francis Obingo,Francis Obingo,26,Trans Nzoia,138,Saboti,685,Tuwani,62,Amani National Congress,ANC,
5487,Bonface Wanyonyi,Bonface Wanyonyi,26,Trans Nzoia,138,Saboti,686,Saboti,31,Kenya Patriots Party,KPP,
5488,David Kipkorir,David Kipkorir,26,Trans Nzoia,138,Saboti,686,Saboti,36,Chama Cha Uzalendo,CCU,
5489,James Kwalia,James Kwalia,26,Trans Nzoia,138,Saboti,686,Saboti,42,Shirikisho Party of Kenya,SPK,
